원위도,원경도,snapped_lat,snapped_lon
35.3203584,127.4621179,35.320264,127.462171
35.13306997,129.0571556,35.132984,129.057171
36.4938642,126.7885951,36.493852,126.78876
36.50424898,128.9966503,36.504292,128.996807
37.57219548,126.921223,37.572096,126.921341
35.57425363,129.3038879,35.574236,129.303846
35.59934759,129.3628469,35.599342,129.362798
37.3100855,126.9436604,37.310108,126.943614
35.28054875,128.8652702,35.280499,128.865346
34.75259148,126.4562733,34.752545,126.4563
35.3067733,127.6247832,35.307424,127.624633
36.54232847,129.3968801,36.542325,129.396819
33.28366994,126.5669951,33.283739,126.566939
35.24691468,126.879302,35.246903,126.879372
38.11007707,127.0106157,38.110105,127.01061
37.69402944,127.8933136,37.694093,127.893313
36.12601418,128.1446209,36.125952,128.144233
36.23424603,128.8443388,36.234303,128.844414
35.55951105,129.2297303,35.559537,129.229664
36.61764857,128.4713931,36.617704,128.47132
37.51862054,126.9319445,37.518601,126.931912
36.85910521,126.760516,36.859145,126.760511
35.73044137,126.7508461,35.730408,126.750854
34.93147395,128.0958588,34.931438,128.095875
36.05884097,129.3745261,36.058835,129.374469
36.64516275,127.3261942,36.645136,127.326195
36.04782897,126.9340871,36.047893,126.934099
37.2440418,126.8654313,37.244717,126.865253
35.19111458,128.2206127,35.191211,128.220648
34.8482781,126.4924749,34.848287,126.492486
37.74157464,127.1955673,37.741574,127.195579
35.51474953,128.1519775,35.514838,128.152035
36.78434652,127.8722189,36.784377,127.87202
33.28712359,126.7449875,33.287145,126.745046
35.9939455,129.4054515,35.994007,129.405449
36.06729206,128.4048832,36.067268,128.404827
36.24131412,128.0947763,36.24134,128.094888
37.24608919,128.8209496,37.245744,128.82096
35.98342833,129.3271478,35.98348,129.327185
35.43642047,127.9758441,35.436516,127.975886
36.45154114,127.0346545,36.451496,127.034705
37.67796269,127.4847898,37.677963,127.484808
37.93987063,128.4960919,37.939844,128.496138
37.40243496,127.7403846,37.402491,127.740401
36.6430169,127.3126721,36.64302,127.312644
37.19606807,126.6456408,37.196041,126.645645
35.98844688,128.9524646,35.988395,128.952473
34.77122689,127.8898764,34.771227,127.889882
35.29864227,127.9210986,35.298637,127.921093
37.54368822,126.8900945,37.543721,126.890122
33.51203497,126.5906009,33.512766,126.591575
35.84112966,128.7048845,35.841084,128.705061
35.665237,127.5941159,35.665227,127.594075
36.57820766,129.1347869,36.578188,129.134832
37.04402983,127.2540351,37.043908,127.254588
36.14552508,128.4178234,36.145496,128.417833
33.29890901,126.2941959,33.298889,126.294105
37.06687694,126.8459845,37.066863,126.845956
35.9258778,127.0943203,35.925878,127.094324
37.49243809,126.8717328,37.492545,126.871885
37.59610144,127.0671612,37.596102,127.067159
35.49793404,129.1113778,35.497865,129.111376
36.93850106,129.255628,36.938584,129.25559
36.86506469,127.2759062,36.86436,127.276524
37.70645284,128.0343181,37.70632,128.03446
36.65157065,127.6466273,36.651608,127.646689
37.26403392,126.6980017,37.263183,126.697942
34.86093691,127.438945,34.860984,127.438884
36.33001758,129.3778476,36.330041,129.377763
37.45200618,127.0080165,37.452074,127.007983
37.86324607,126.9732476,37.863183,126.973309
37.55862458,129.1150079,37.558683,129.114976
35.0924336,129.0199852,35.092432,129.019981
37.38091008,126.9391967,37.380888,126.93928
36.52191259,129.2128916,36.521933,129.21288
35.56573272,126.8258527,35.56574,126.825828
35.52637209,127.7288501,35.526397,127.7288
35.22739304,128.6965963,35.227428,128.696603
35.31009221,127.9865721,35.310048,127.986542
35.08940203,126.1038831,35.089385,126.103979
34.87912835,127.8402343,34.879133,127.840236
35.98751589,126.9646177,35.987036,126.964797
36.39462592,127.3136456,36.394641,127.31368
37.70373016,126.8971417,37.703732,126.897192
37.32654323,126.7594037,37.326508,126.759434
36.18184606,127.0699246,36.181834,127.069935
35.48203418,128.7544713,35.482068,128.754516
34.62858167,126.1690855,34.628607,126.169101
34.85643735,126.2645709,34.856426,126.264542
37.43094188,127.306116,37.4309,127.306123
36.7822988,127.1633123,36.782306,127.163311
36.90287491,126.6847569,36.902875,126.684766
35.18835308,128.7071603,35.188429,128.707042
35.91996074,127.1250414,35.91996,127.124987
36.43866068,126.7950069,36.438636,126.795158
34.89484103,127.8805603,34.894876,127.880634
36.48551208,126.3882718,36.48551,126.388371
35.931841,128.8196874,35.93185,128.819581
35.64372548,129.3493345,35.643746,129.349352
35.11980747,126.8823093,35.119783,126.882311
34.81567939,127.7674554,34.815679,127.767456
35.74262052,127.5855209,35.742598,127.585593
37.04933746,127.7555924,37.048729,127.75554
37.35250739,126.7429617,37.352506,126.742962
36.92010463,126.7375204,36.920043,126.737552
35.57286503,127.9122056,35.572771,127.912216
36.69087898,127.4756626,36.69087,127.475671
34.74736702,127.6764257,34.747381,127.676444
35.09278491,128.3004847,35.092732,128.300523
37.37739244,126.9733137,37.377897,126.972328
36.14739184,128.347661,36.147396,128.347673
35.13821897,128.8533336,35.13823,128.853339
36.07137047,128.2637684,36.07136,128.263784
37.4452964,128.6654893,37.445283,128.665397
35.13188967,128.916221,35.13183,128.916112
36.30779985,127.4568406,36.307864,127.456936
36.16624202,128.7490599,36.166242,128.750625
37.16409713,127.3733153,37.164132,127.373328
35.64655459,129.0379223,35.646516,129.037904
36.59323204,127.7269331,36.593265,127.726973
35.63527711,127.538489,35.635265,127.538538
37.14017428,129.0336361,37.140155,129.033707
37.62298469,126.8057239,37.622996,126.805679
37.09904988,129.0194818,37.099024,129.019524
37.37847864,127.4620978,37.378362,127.462055
35.76843525,127.039064,35.768443,127.038975
34.54647291,127.2478875,34.546455,127.247988
35.12962169,126.7537468,35.129535,126.753758
37.97095635,128.7624632,37.970909,128.762519
35.79647402,126.8778192,35.796548,126.877935
36.54216362,129.3900351,36.542172,129.390176
37.28270462,127.2197619,37.28311,127.220222
37.51957943,129.1143486,37.519609,129.114432
35.15223153,128.8444801,35.152415,128.844526
35.20222978,128.5736001,35.202204,128.573551
35.85339865,129.2140823,35.853429,129.214107
35.22775495,126.4487576,35.227743,126.448719
36.61363086,128.1780329,36.613602,128.177966
36.30694642,127.3476018,36.307003,127.347579
37.86111336,127.0779549,37.860685,127.076218
34.66057928,126.9573324,34.66064,126.957388
36.49913966,126.3788625,36.499216,126.37891
35.88475833,128.1659366,35.884736,128.165958
36.75520516,126.7250539,36.755183,126.724459
35.57603675,129.1681623,35.57603675,129.1681623
37.54182457,129.0080722,37.541849,129.00809
35.5187462,128.1155132,35.518603,128.115791
36.29442904,126.9218684,36.294472,126.921776
35.93997067,126.9753115,35.939956,126.975249
35.91781185,128.6198507,35.917652,128.620011
37.41448466,126.7663471,37.414485,126.766326
37.23797277,127.282024,37.238365,127.283272
36.02305532,128.3897596,36.023103,128.389738
37.5625483,128.371957,37.562508,128.371965
37.46347814,126.6334097,37.463546,126.633451
37.32522559,126.9114625,37.326058,126.911276
35.55125494,129.2921447,35.551275,129.292097
36.02947647,127.6718126,36.029448,127.671764
36.713032,127.4329899,36.713127,127.432979
37.411006,126.9049713,37.411088,126.904937
35.14988194,128.110507,35.150004,128.110417
37.63922924,126.4890953,37.6392,126.489103
35.03613476,128.1159961,35.036131,128.115993
35.97314703,128.9507144,35.973135,128.950696
35.33120668,128.7018507,35.33125,128.701894
35.69297003,127.0689523,35.692912,127.068956
36.94965431,127.0407654,36.949721,127.040709
37.72309481,126.6912362,37.723061,126.691163
35.54418425,127.5397396,35.544167,127.539717
35.00205178,127.6022877,35.001901,127.602619
36.48295411,127.7212323,36.482939,127.721235
35.21825529,126.9479072,35.218261,126.947927
35.84186178,127.4042984,35.841873,127.404284
37.52837737,127.1081107,37.528395,127.108081
35.30048399,129.2580661,35.300453,129.257929
36.78316399,126.9430926,36.783646,126.943508
35.79525351,127.3433799,35.795253,127.343379
35.3580651,129.0439686,35.358098,129.043983
35.0623392,127.5638076,35.062323,127.563767
36.07879034,129.0263085,36.078804,129.026298
36.11658722,128.1207915,36.116584,128.120789
37.67164972,126.4898105,37.671603,126.489823
33.48187164,126.4561256,33.481848,126.45609
34.74012563,126.9888167,34.740192,126.988754
34.74206624,126.1005195,34.742093,126.100535
37.82063628,128.8817701,37.82062,128.881771
35.41826754,127.8694561,35.418286,127.869556
35.24353506,127.1175909,35.243529,127.117533
34.52496428,127.4095963,34.525053,127.409574
35.10417126,129.0402361,35.104273,129.040317
37.39877834,126.8348808,37.398831,126.83484
34.91086188,127.636942,34.910862,127.636915
35.16169221,129.160289,35.16171,129.160321
35.03211427,126.8564398,35.032123,126.856503
37.50065104,127.4773707,37.500517,127.477226
35.972359,129.4034842,35.97236,129.403509
34.83956768,126.1163112,34.839622,126.116291
35.06148031,129.0793697,35.061378,129.079425
35.40289277,128.5144241,35.402979,128.514469
35.96449719,129.4254181,35.964562,129.425348
35.95064914,128.8221848,35.950743,128.82227
34.9890921,128.0554606,34.989132,128.055548
35.84846251,128.7848194,35.848527,128.784968
36.96790761,127.5375441,36.967946,127.537544
35.25602474,128.6380105,35.256048,128.638052
36.27577276,127.4033178,36.275776,127.403318
35.1713891,128.6940166,35.171417,128.694122
35.19139415,127.8384545,35.191385,127.838434
35.87314359,127.0640034,35.873048,127.063933
35.31191987,127.4366396,35.311932,127.436634
35.07680856,128.0995616,35.076903,128.099735
34.63846673,126.9625824,34.638383,126.962599
36.05817472,128.3000723,36.058136,128.300043
35.6992634,127.5823979,35.699244,127.582384
35.56296845,129.2653526,35.562964,129.26535
36.76926518,126.7850124,36.769229,126.78505
35.29188466,128.7908723,35.291978,128.790875
36.46031277,127.1261729,36.460296,127.126275
37.33525734,127.1040923,37.335257,127.104041
36.63955585,126.7826019,36.639557,126.782591
35.22045334,128.9417972,35.219993,128.941527
35.56189186,128.5614436,35.561995,128.561519
35.80908462,128.5201698,35.809186,128.520178
37.80637251,128.0433246,37.806392,128.043306
37.57976267,126.9363861,37.579684,126.936356
35.44591697,126.6705529,35.445952,126.670551
34.99174104,127.6693462,34.991726,127.669325
38.14761143,128.1165567,38.147524,128.116499
34.56965655,126.5904766,34.569726,126.590589
35.31916523,129.0635594,35.319193,129.063595
36.41162544,128.1554027,36.411625,128.15541
36.51009594,127.425855,36.510169,127.425864
35.24636567,128.9057865,35.246455,128.905785
37.46758658,130.8720659,37.466032,130.87331
36.57734906,128.6055659,36.577336,128.605636
35.9236735,128.6430738,35.923758,128.643071
35.91870875,128.0793956,35.918704,128.079397
35.8432693,128.1763918,35.843295,128.176421
36.05142444,129.3697745,36.051423,129.369746
36.17035976,126.6866294,36.170318,126.686537
35.54158966,128.7616878,35.541581,128.761659
35.86433102,128.1662835,35.864361,128.1663
35.99464533,129.1786455,35.994639,129.178654
37.67092631,127.3021128,37.670952,127.302337
37.71655166,127.4590267,37.716631,127.459143
37.33138357,127.1192927,37.331517,127.119247
34.96232348,127.7184349,34.962336,127.718409
34.80317958,128.3926866,34.80322,128.392703
36.12322007,128.1842631,36.123224,128.184208
35.22035702,126.7339242,35.220361,126.733901
34.82753813,126.4532444,34.827434,126.453348
37.52382381,126.5220202,37.52394,126.522065
34.90996293,127.6704564,34.909829,127.670539
37.40086104,127.7248004,37.40083,127.724799
36.80986347,126.9987927,36.809895,126.998973
35.9946495,129.4142003,35.994527,129.414146
35.22394724,129.0074344,35.223991,129.007466
35.86680783,128.5388768,35.866808,128.538878
38.5612924,128.4000748,38.561318,128.40011
35.20064975,126.784911,35.200748,126.785099
36.99789854,127.5690811,36.997876,127.569098
36.82623175,129.4440636,36.826178,129.444029
37.55105619,126.6830308,37.551058,126.682964
35.5576744,129.3170429,35.557634,129.316992
35.90281135,129.0485488,35.902866,129.04854
37.29603469,127.9081873,37.296068,127.908169
36.90144964,127.134031,36.901513,127.13397
35.48773742,127.6152571,35.487712,127.615282
37.24380753,127.4814408,37.243815,127.481493
35.30880657,128.7360513,35.308809,128.736019
36.32200952,126.917248,36.321969,126.917128
35.92666554,128.9358179,35.926672,128.935838
37.39463954,129.1014915,37.394648,129.101538
37.64598584,127.0074923,37.646058,127.007435
36.99891988,128.1682556,36.998909,128.16828
35.4915501,128.3296124,35.491741,128.329253
35.08467899,128.1955751,35.08476,128.19567
35.51732333,126.7069233,35.517408,126.706824
36.7312386,128.1128159,36.731318,128.112812
35.10435422,127.6921187,35.104383,127.692062
37.53115625,127.2880287,37.531168,127.288108
37.46674649,126.8216842,37.466781,126.821767
35.34073447,128.6554009,35.340768,128.655308
35.61600689,126.6953568,35.616005,126.69537
35.34350205,129.2466323,35.343393,129.246525
36.76360751,127.1244206,36.763565,127.124412
37.92699899,127.0273259,37.927085,127.027169
37.77927349,126.7732435,37.779268,126.773262
36.0361964,128.9219389,36.036234,128.921987
36.76281338,126.8098562,36.762905,126.809916
37.29638127,128.4884647,37.296631,128.488852
37.9920631,126.9841627,37.992009,126.984153
35.41201614,129.2797329,35.412024,129.279744
37.38195068,126.7314488,37.38197,126.731459
37.69687222,127.0470227,37.696933,127.047237
35.68110454,127.4904598,35.681109,127.490458
35.37913303,129.0719236,35.382035,129.072649
37.75691015,126.5265941,37.756897,126.526594
35.11247846,128.9182432,35.112628,128.919351
37.5799288,126.5820569,37.579831,126.582152
37.73721892,126.7284303,37.737166,126.728313
35.14632891,128.9888115,35.146346,128.988712
37.06862608,127.8949004,37.068658,127.894903
36.87824388,127.1591392,36.877866,127.159178
37.31707505,127.4936047,37.317049,127.492166
35.93776391,128.8251501,35.937678,128.825139
37.91938577,128.5005928,37.919051,128.500936
35.12488339,127.2672097,35.124839,127.267178
36.77238065,128.7353761,36.772357,128.735409
36.20501324,126.5601506,36.204952,126.560158
34.96658137,128.3063236,34.966636,128.306336
36.5867008,127.729695,36.586713,127.729724
37.41548804,129.0799719,37.415507,129.079988
37.36389676,127.1507511,37.363891,127.15077
36.96595363,127.930738,36.965956,127.93077
35.28403176,127.2937081,35.284074,127.293683
36.78287697,126.944276,36.782264,126.944995
36.1648545,127.2300103,36.164716,127.230129
34.5656437,126.5926592,34.565752,126.592512
37.28083772,127.4460511,37.280915,127.446066
35.50494202,128.1984676,35.507567,128.194389
34.78794353,127.0958306,34.787692,127.095808
35.07420435,129.0733619,35.074205,129.073458
35.36016619,129.322893,35.359756,129.321689
35.08799998,129.0067645,35.088071,129.006758
36.96871529,126.8704711,36.96868,126.870443
36.36053722,127.2804094,36.360679,127.280402
36.04458976,126.8780471,36.044592,126.878113
34.74550237,127.7294054,34.745487,127.729318
37.62013716,128.4425637,37.62015,128.442526
36.62253328,128.5553728,36.622533,128.555374
34.40670016,126.192109,34.406682,126.192149
37.68924786,126.9257595,37.689233,126.925658
34.98333469,126.17398,34.983362,126.173852
35.21064585,128.6555479,35.211087,128.655928
34.9155595,128.3571563,34.915502,128.358854
33.50827752,126.5870281,33.508241,126.587042
35.19646099,128.7080289,35.196415,128.708025
35.41490424,129.1471131,35.414867,129.147106
37.80893947,126.7152272,37.808841,126.715284
36.88960934,126.9481,36.889448,126.948069
36.16520109,126.5519035,36.165175,126.551932
37.44065228,126.8735282,37.441872,126.876592
35.13420385,127.5416066,35.134229,127.541663
35.33209604,129.2572062,35.332102,129.25713
36.63523989,127.3320867,36.6352,127.332217
36.25070715,127.3740168,36.250721,127.374125
35.55744515,126.6982409,35.557434,126.698122
36.98550019,127.1802653,36.985367,127.180178
36.20152423,128.8013472,36.201471,128.801396
37.41930432,127.9026221,37.419292,127.902606
35.43165665,129.1781174,35.431693,129.17824
36.75572176,126.3275589,36.75569,126.327575
36.77855643,128.6481352,36.778471,128.648069
37.40817386,126.7225344,37.408178,126.722477
35.55362032,129.3086317,35.553537,129.308661
34.53187528,126.2400884,34.531815,126.240082
35.92997888,128.4554153,35.929805,128.45551
38.12188317,128.6300308,38.121691,128.630507
35.92872603,127.1603645,35.928728,127.160368
33.50334144,126.5085545,33.503279,126.508535
36.31787837,128.1150233,36.317859,128.115071
37.27617261,127.4707822,37.276252,127.470632
35.215798,128.580413,35.215785,128.580399
36.5596986,128.6454325,36.559685,128.645531
35.3008182,128.6490256,35.300733,128.649356
35.66300967,126.9310154,35.663002,126.931021
36.71936321,127.5988883,36.718937,127.598387
37.86549914,127.012325,37.865434,127.012451
35.15719323,128.6806156,35.157248,128.68059
35.19816493,127.8610327,35.198249,127.861021
37.28439921,127.6312474,37.284397,127.631214
35.46403424,127.927646,35.463983,127.927636
35.20517219,128.8108302,35.205156,128.810982
37.29728075,127.4213006,37.297225,127.421418
37.14902717,126.8916764,37.149009,126.892049
36.90869016,128.0033673,36.908673,128.003348
35.23298137,128.5566269,35.232631,128.556555
36.77183219,128.6703043,36.771867,128.670345
36.8825516,127.726088,36.882547,127.726102
35.70122386,127.8931776,35.701216,127.893207
34.66317324,127.7930611,34.663153,127.793001
38.1834936,127.6652016,38.183516,127.665291
36.83677894,126.4611756,36.836751,126.461197
37.46305538,127.0380294,37.463053,127.038109
37.18078784,126.6784229,37.180789,126.678515
35.81097249,127.6347718,35.810996,127.634804
35.02384387,128.3653382,35.023852,128.365373
35.34313457,126.8639552,35.343124,126.863926
37.49515959,127.1264412,37.495159,127.12642
35.18217646,127.8855516,35.182149,127.885368
37.4767295,126.9763961,37.476608,126.976417
37.41150439,127.0882612,37.411365,127.088044
37.39208505,126.6542381,37.392038,126.654311
37.02235759,126.5243245,37.022868,126.523125
37.41976475,126.6503877,37.419756,126.650392
36.30731839,128.6032964,36.307355,128.60331
35.24747059,126.6547704,35.247477,126.654709
38.38640779,128.4313797,38.386364,128.431346
37.82292754,127.5135718,37.822918,127.513669
35.15599205,128.5754409,35.155995,128.575427
37.44994357,128.4513381,37.449858,128.451271
37.50839086,126.8761286,37.50841,126.87609
35.60995974,128.0136468,35.609914,128.013483
37.60392887,126.8707647,37.603978,126.870725
36.79816401,128.6834103,36.798159,128.683409
37.79077414,126.6975244,37.790768,126.697529
37.26562351,126.9031888,37.265671,126.90329
35.1870303,128.2220868,35.187028,128.222086
35.1532871,129.0483786,35.153289,129.048372
36.81073666,127.1035273,36.810689,127.103511
34.73389543,127.7131882,34.733875,127.713235
37.45577304,126.8715559,37.455825,126.87138
35.41227145,126.8525516,35.411872,126.852065
35.49240925,129.4256002,35.492393,129.425693
35.10231502,126.7549172,35.102397,126.755039
35.57746796,129.0993482,35.577388,129.099408
35.67363764,129.3117294,35.673643,129.311768
36.02576126,129.3254588,36.025766,129.325498
37.55410921,126.7497279,37.554157,126.749609
37.07831136,127.1573823,37.078395,127.157448
35.63112387,127.7878564,35.631186,127.787825
36.59047731,128.4732625,36.590223,128.473333
38.09981315,127.0783933,38.099773,127.078386
35.630542,129.1577939,35.63054,129.157802
36.7757432,127.6364556,36.775464,127.636471
35.52623102,126.7731822,35.526226,126.773129
35.22256465,128.9460435,35.222502,128.946061
37.34929087,127.7151497,37.349255,127.715081
37.53734434,126.8372221,37.537244,126.837291
36.5994178,127.3357776,36.599464,127.335717
36.79151754,128.4574489,36.79159,128.457301
36.98872304,127.4676554,36.988763,127.467632
36.82085211,126.186091,36.820883,126.185993
35.58869654,129.0923069,35.588663,129.092264
36.47404531,127.3782735,36.47398,127.37828
37.53797547,129.1083384,37.537977,129.108423
36.57085267,128.1330583,36.570805,128.13313
35.31691771,126.779381,35.316915,126.779359
34.89911843,128.5013327,34.899106,128.501328
36.48671638,127.178908,36.486883,127.178882
37.75844093,128.8841821,37.758441,128.884186
35.96550335,129.3393912,35.965603,129.339323
35.81816075,128.7207264,35.818241,128.720819
35.96664487,129.1719138,35.96662,129.171795
35.40633714,127.3747801,35.406335,127.374821
36.06922956,128.7653761,36.069211,128.765339
37.40830015,126.7553649,37.408506,126.755068
34.71883525,126.5762737,34.71877,126.576255
36.7916851,129.4123305,36.791648,129.412391
36.0988351,129.4101839,36.098884,129.410067
36.01525622,126.7080119,36.015196,126.708005
33.34828157,126.8250532,33.348285,126.825066
37.699306,126.8300445,37.699404,126.830158
35.90054412,128.9617705,35.900455,128.961761
35.89334156,127.0481543,35.893368,127.048012
36.61988458,128.3208193,36.619887,128.320803
36.55914844,128.6918087,36.559157,128.691862
34.81102172,127.2428683,34.81104,127.242898
37.73668228,127.0660559,37.736766,127.066007
37.84948165,126.9653173,37.849444,126.965323
37.44123293,126.6387592,37.440818,126.638203
37.5811198,128.5558685,37.58105,128.55573
35.09510145,128.9622813,35.095094,128.962253
35.26277607,126.8850531,35.262764,126.885082
35.28906692,126.5774739,35.289058,126.577578
37.22542494,126.6339459,37.225421,126.633928
37.61419705,127.100138,37.614122,127.100109
36.76844385,127.2323971,36.768535,127.232464
36.8277636,127.4065242,36.827426,127.40685
35.42782907,127.1480029,35.427827,127.147988
36.36666111,127.2534386,36.366739,127.253349
36.06052097,129.3254355,36.062016,129.32615
36.04764382,128.3394214,36.047477,128.339339
37.31226771,126.7789097,37.312221,126.778888
35.8573277,128.4923782,35.85733,128.492188
37.3411011,127.5255484,37.341156,127.525629
35.78746559,126.5267894,35.78746559,126.5267894
35.63319078,127.4791043,35.6332,127.479225
35.21917624,128.5722818,35.21918,128.572231
37.42113031,126.647758,37.421162,126.647771
35.8316441,128.7002068,35.831503,128.699948
35.87120918,127.6418078,35.871126,127.641806
35.80654104,128.754637,35.806532,128.754636
37.89797115,127.0833059,37.897921,127.083282
37.50072954,126.4912353,37.500753,126.491205
37.23445255,127.2087788,37.234453,127.208779
37.0148709,127.4967935,37.014908,127.496739
37.64982682,127.1907698,37.649814,127.190766
35.23899717,126.9436372,35.238983,126.94367
36.7357534,127.254658,36.735658,127.254576
37.49013303,126.8169498,37.490008,126.816589
35.31846073,128.9978327,35.318443,128.99781
35.85718892,128.5241926,35.857221,128.524063
37.27263545,127.072752,37.272612,127.072733
36.04709693,128.3697534,36.047101,128.369694
37.66427807,126.6108691,37.664177,126.610739
34.74700419,126.3664281,34.745611,126.365567
36.59868904,127.8382,36.598685,127.838199
37.31484166,126.9388982,37.314929,126.938793
35.02183321,126.408467,35.021744,126.408442
35.55080804,126.7597038,35.550854,126.759659
38.12179394,127.086225,38.121445,127.085712
35.18890044,128.5599545,35.188894,128.559952
34.84492533,127.381147,34.844943,127.381157
34.84631873,126.8804519,34.846311,126.880512
37.80725807,128.8532691,37.80723,128.853268
37.12828216,127.6511731,37.128319,127.651174
37.7301804,126.7411429,37.730211,126.74114
36.41444725,129.3698707,36.414374,129.369868
37.54818712,126.8884143,37.548077,126.888314
35.57149198,128.1681709,35.571533,128.167933
37.37631334,126.6738666,37.376295,126.673851
36.78205185,126.9696541,36.782025,126.969676
35.22098633,128.9848175,35.220962,128.984895
37.32741903,126.9387804,37.327352,126.93865
35.99323495,129.2268149,35.993237,129.226789
37.76855152,127.1185252,37.768524,127.118818
35.17667084,128.8207609,35.176678,128.820842
35.81706746,129.4097433,35.817114,129.409813
38.44535467,128.4546972,38.445332,128.454688
37.01057643,126.9942483,37.010589,126.994126
35.30173099,127.9734436,35.301771,127.97345
35.62582288,129.3511634,35.625758,129.351119
35.92727904,128.9152334,35.927238,128.915237
35.34059364,129.2540796,35.340535,129.254083
34.83847489,128.6510154,34.83846,128.651163
36.98338218,127.8404353,36.981931,127.842372
37.07310293,127.4921722,37.07342,127.49229
37.75899816,127.8825901,37.758997,127.882633
37.34186211,126.754278,37.341882,126.754246
36.4467713,127.3511759,36.44677,127.351177
34.96046576,127.5226581,34.960467,127.522634
34.88931772,128.651474,34.888987,128.651631
35.98366031,129.3816347,35.983619,129.381787
36.59652883,127.7254722,36.596549,127.725563
36.45234356,126.5873066,36.452352,126.587288
36.87316864,126.7530169,36.873059,126.752623
35.24025825,126.8601808,35.240295,126.86016
34.89150129,127.6113845,34.891608,127.611282
36.14268294,128.3112725,36.142647,128.311269
37.74940203,126.5753683,37.749762,126.575375
37.59610156,127.0638072,37.596104,127.063808
33.45850661,126.9157361,33.458501,126.915714
35.26534213,128.9943092,35.265358,128.99431
35.92543716,128.5784129,35.9232,128.57799
35.74715619,129.1422725,35.7471,129.142254
35.18932418,128.5653124,35.189402,128.565472
36.15826956,126.7590928,36.158258,126.759032
37.63078151,127.1209958,37.630819,127.12102
37.51593026,127.1631253,37.515946,127.163124
35.43797301,127.8264437,35.438028,127.826424
36.38025847,128.179493,36.380275,128.179539
37.0149158,127.0904394,37.014883,127.090439
35.16332054,126.9620065,35.163328,126.962048
36.28561623,129.3696939,36.285585,129.369584
35.41489454,127.5189822,35.414898,127.518968
36.37084196,127.3792629,36.370938,127.379232
35.03959222,127.6499234,35.039423,127.650179
36.78116774,127.0170561,36.781165,127.017045
37.83312188,128.3725271,37.833175,128.372519
35.97663537,126.7467724,35.976599,126.746816
35.280225,128.4139016,35.28024,128.413899
34.95918321,126.3392652,34.959362,126.338856
37.38265843,126.6297687,37.382762,126.629881
36.28557351,128.09311,36.285577,128.093111
36.67888325,126.3374728,36.678164,126.337327
36.34284794,126.5640817,36.342846,126.564078
35.73501504,128.4675121,35.734456,128.467348
36.78195975,128.4371936,36.782265,128.436768
35.82253289,128.720618,35.822501,128.720503
37.76384636,128.9046327,37.76379,128.904708
35.51894109,127.7206574,35.518941,127.720658
37.19581634,126.9980494,37.195735,126.997987
37.07312427,127.4107443,37.073175,127.410764
35.10455873,128.1175392,35.104587,128.117562
36.71977118,128.4665127,36.719696,128.466653
36.18766436,128.6722218,36.187689,128.672279
37.43644177,126.6488703,37.436442,126.64887
37.0386354,127.0740918,37.038635,127.074045
37.65327569,127.3405909,37.653193,127.340628
37.44905754,127.670844,37.449056,127.670925
37.3002304,126.7390553,37.300275,126.739182
36.27784595,127.4292327,36.278319,127.429244
35.22134282,128.9568142,35.221834,128.956545
35.46040871,127.043653,35.460212,127.048896
34.9631097,127.8321808,34.963096,127.831977
35.13077288,127.2534829,35.130772,127.253494
37.5501322,127.3222958,37.550128,127.322299
36.89469394,127.5255177,36.894778,127.525438
37.53992952,127.2111965,37.53987,127.211282
36.2340584,128.5865489,36.234099,128.586611
37.58014964,126.8764871,37.580089,126.876404
37.19631585,126.8318507,37.196369,126.831827
35.86859469,128.8217505,35.868594,128.821822
35.38934333,128.1210424,35.389326,128.120754
35.519364,128.1785161,35.5194,128.178488
35.84848661,129.2297547,35.848468,129.229775
35.24227948,126.8612347,35.242279,126.861228
36.95358101,127.396199,36.953581,127.396196
35.81545655,128.764436,35.81547,128.764356
35.22161886,128.968194,35.221648,128.968195
35.03625075,128.205567,35.036134,128.205473
36.44633811,128.7125337,36.446336,128.712513
35.77734474,128.2268935,35.77728,128.226993
36.78203114,126.4483412,36.782028,126.448353
35.35522894,129.0363231,35.355197,129.036397
33.29698621,126.6319717,33.296799,126.631955
34.95472236,128.0332722,34.954749,128.033315
36.11677349,128.6269143,36.116723,128.626891
34.86440622,128.4289351,34.864905,128.427648
36.05914018,129.3069167,36.05924,129.306904
36.84544511,127.0145287,36.845614,127.014567
36.90863637,127.1206645,36.908634,127.120667
38.12520284,127.9972214,38.125262,127.9971
35.21567899,129.1197573,35.215699,129.119842
37.20946359,126.9210494,37.209197,126.921014
34.70503179,126.3905664,34.704814,126.390483
36.0781643,127.8417838,36.078165,127.841794
34.95862542,127.5372213,34.9587,127.537311
36.06460688,128.4046358,36.064662,128.404599
34.60129016,126.0423176,34.601315,126.042332
35.66392999,129.1715596,35.663956,129.171613
35.19026724,128.2226222,35.190262,128.222725
35.16132919,129.1638181,35.161331,129.163823
35.31441935,128.9620864,35.314246,128.961973
35.38316553,129.1481822,35.383166,129.148024
35.26689314,128.6210435,35.266892,128.621003
37.32961641,128.5281044,37.329438,128.528299
34.66174531,125.4335327,34.661796,125.433546
36.96208883,126.848096,36.962545,126.847956
35.19495492,128.8922145,35.19496,128.892218
36.99170694,127.6009707,36.991665,127.600838
37.18546845,129.1099102,37.185511,129.10992
36.00235515,126.7588738,36.002355,126.758857
35.38296992,128.8216757,35.383003,128.821668
36.94176199,126.9423873,36.941764,126.942416
36.70144098,128.832155,36.701514,128.832258
